3087,19684,5413,2508,1817,1585,1341,1336,1381,1332,1421,1600,1819,1919,2534,1788,1455,1110,974,1020,1063,1122,1231,1533,1677,1446,1003,590,389,223,99,36,347,1561,3610,3892,4658,5006,6676,3888,1773,1366,1205,1305,1389,1478,1377,1270,1496,1901,2873,4303,2378,1499,1514,1713,1924,1940,1420,854,534,264,88,34,141,372,614,855,941,888,881,866,929,1048,1848,3402,5181,6666,6266,4005,1780,1498,1876,1862,2050,4199,5030,2321,2082,2435,2262,1502,899,502,225,110,1,0,0,0
500,678,1834,5356,6356,5543,3751,2810,2215,1835,1598,1409,1337,1322,1335,1308,1333,1292,1559,1791,1944,2424,3531,3561,2385,2060,1728,1355,940,343,88,15,772,1134,1469,1365,1795,4289,5959,4250,3209,2778,2465,2425,2159,1767,1443,1390,1378,1394,1491,1818,2145,2663,3885,3430,2330,2070,1737,1276,858,316,64,12,117,462,737,856,1053,1110,1052,1103,1419,2648,3122,2928,2076,2431,3688,3794,3416,2941,2532,2855,2523,2123,2904,4217,3667,2754,2514,2089,1406,616,257,126,1,0,0,0
6246,1746,1580,1773,1988,2026,2046,2040,1704,1500,1453,1344,1358,1488,1442,1670,1672,1682,1844,1925,2146,2321,2711,2652,2577,2375,3125,5366,2949,629,138,20,4308,2251,1860,1513,1705,1908,1876,1893,1935,1796,1618,1502,1384,1315,1439,1462,1591,1680,1786,1880,2096,2193,2539,2973,2652,2696,2984,4814,4792,862,202,31,722,1749,3343,2382,2471,2465,2176,1870,1575,1651,1722,1620,1500,1405,1422,1460,1502,1661,1783,1902,2000,2234,2488,2631,3008,3016,3130,4786,4776,909,158,19,1,0,0,0
5983,4744,4943,6386,4170,2576,1612,1271,965,914,845,872,930,988,984,1050,1116,1306,1356,1450,1700,1774,2352,3035,2538,2186,1998,2451,2648,282,87,24,3056,8716,10205,4683,2130,1397,1190,1056,939,836,775,834,891,1012,1028,1050,1112,1336,1477,1577,1806,2049,2638,2756,2339,2168,1937,2163,2172,167,33,8,451,1174,2648,5528,6749,7161,4505,2950,1514,999,852,848,798,828,877,930,999,1039,1143,1379,1498,1647,2032,2591,3396,2985,2490,2645,2496,301,66,17,1,0,0,0
1768,3791,4292,4512,2969,2012,1929,1592,1250,1122,1188,1149,1165,1216,1359,1479,1768,1903,2003,2080,1976,1940,2108,2387,3008,3809,4334,3728,1469,177,34,19,1254,1736,3311,4609,3939,2818,1588,1303,1653,1589,1282,1079,1086,1141,1201,1272,1647,1855,2283,2313,2367,2253,2345,2600,3226,3925,4488,3706,1448,163,39,17,724,946,756,652,942,2267,4434,3442,3089,2360,1550,1234,1208,1469,1676,1624,1343,1374,1641,2279,2686,2719,2861,3252,3554,4277,4632,4325,1866,239,71,44,1,0,0,0
32821,5286,3454,3514,2920,1648,1138,972,984,881,801,831,829,700,550,450,498,464,462,442,374,416,422,448,526,586,783,997,986,317,35,1,0,141,1205,2622,5262,6716,9855,8891,8637,5509,2483,1335,1108,1100,970,798,611,509,520,507,455,443,462,463,508,591,760,1152,1276,501,120,26,0,8,93,338,687,856,1718,3038,5780,6787,6760,6821,6019,5280,4490,3274,1476,1096,1042,912,832,658,666,625,629,684,814,1131,1367,926,426,303,1,0,0,0
79,583,1606,2864,3149,5675,7176,7000,6028,5155,3498,3678,3259,2782,2169,1757,1475,1067,772,632,612,591,620,632,570,573,546,460,307,174,40,7,91,188,394,978,1710,3088,3974,4208,3977,4892,5453,6484,6088,5108,4971,2505,2157,1467,1075,880,893,984,884,721,640,535,449,373,233,111,20,5,183,270,549,1060,1922,2896,3710,3884,3848,3312,2741,2113,2099,3005,2628,2296,4166,3879,4153,3316,4006,3555,1847,1084,816,601,558,414,577,48,0,0,1,0,0,0
11315,4131,2315,4719,3736,2144,831,723,786,842,912,1063,1297,1469,1526,1740,2045,2306,2315,2343,2272,2312,2236,2085,1982,1915,1625,1341,881,248,63,18,2586,360,482,1737,8542,11924,2991,607,582,691,788,847,935,1084,1353,1550,1716,1985,2281,2638,2692,2674,2748,2560,2378,2195,1865,1432,945,277,74,17,2400,408,253,205,275,422,625,1433,3694,9101,7639,3993,976,954,1081,1209,1502,1800,1990,2276,2631,2810,3028,2873,2876,2849,2615,1886,1126,427,124,55,1,0,0,0
153,1543,3532,3824,2993,3090,3717,4160,4590,4314,3777,3159,2932,2881,3325,3039,2580,2258,1889,1601,1242,1036,789,594,457,400,321,378,525,324,91,22,2550,3502,2938,2530,2598,3062,3589,4302,4442,4257,3457,2908,2522,2240,2115,1982,1911,1985,2254,2714,2068,1571,964,543,447,401,365,405,563,267,75,9,3204,3698,4916,5365,4873,4336,3743,2992,2722,2350,2087,2101,1867,1700,1649,1592,1358,1266,1199,1305,1168,1061,888,764,674,2540,1935,989,646,342,144,62,1,0,0,0
4060,9598,6343,3887,3186,4265,4370,2952,1737,1366,1118,980,1138,1570,1309,1068,885,792,733,849,816,878,1144,1426,1997,2013,1774,1615,1556,90,15,6,3752,8227,5496,3720,3971,4556,4880,3246,2099,1511,1150,916,842,857,923,909,790,690,887,1467,1484,1126,1114,971,1093,1718,3062,2423,1634,16,2,4,3608,9866,5936,3217,2923,3512,3788,2904,2624,2175,1531,988,717,583,607,743,863,775,644,605,618,700,691,875,1013,1219,2150,2323,6908,364,55,11,1,0,0,0
383,806,7398,4198,2611,3535,2895,2178,1669,1541,1293,1218,1145,1106,1076,1099,1223,1267,1509,1715,1770,1939,2390,2990,3155,3876,3565,3009,2430,437,90,20,82,366,5026,2280,2058,1831,1568,1221,930,820,738,1678,2907,3087,3166,1867,1484,1410,1298,1421,1559,2048,2284,2420,3497,4662,5950,4124,2842,670,202,40,11,172,4525,1214,622,980,1564,1290,1257,1220,1186,970,822,730,715,656,718,757,769,805,851,1571,4740,4153,2810,2924,3824,6926,11455,3298,1214,787,1,0,0,0
289,877,3011,8344,13473,7044,3669,2279,1706,1461,1281,1166,1526,2021,2065,1800,1613,1681,2115,1872,657,676,685,564,518,499,589,659,698,429,190,79,223,252,295,444,726,1096,1912,3910,6580,7183,5533,3038,1861,1720,1827,2021,2780,3127,2787,2390,2449,2618,3259,3289,965,509,682,815,707,360,149,29,167,178,220,215,203,194,262,468,917,1914,3417,5783,7747,6401,3597,2001,1576,1626,1954,2626,3464,4153,3769,5063,4094,681,720,820,715,366,155,70,1,0,0,0
1606,1838,5330,1055,1169,1272,1418,1593,1669,1783,2016,2093,1959,1765,1423,1239,1094,2301,3886,4741,4099,4602,3644,3469,3239,2159,1092,1193,536,186,47,20,4938,1495,895,934,1019,1158,1369,1457,1588,1720,1727,1940,2189,2119,2001,1575,1368,1929,3479,7053,4371,4500,3549,3291,3335,1474,1076,1169,542,193,61,22,3635,1620,1019,690,705,889,1018,1147,1376,1530,1619,1694,1829,1997,2210,2044,1964,1524,1334,2072,3716,6497,4840,5522,4417,4163,1437,1462,1020,374,121,51,1,0,0,0
282,437,892,2177,2405,2538,2302,2013,2028,1795,1512,1219,1001,871,729,392,299,255,215,251,249,359,1363,3901,7065,6573,9114,9075,3819,298,83,24,427,245,257,283,554,929,2045,2556,2554,2683,2786,1718,1693,1198,1026,826,674,573,443,250,269,439,1620,3921,6918,5792,8515,8101,5912,259,63,7,278,213,206,204,260,345,324,377,435,421,429,467,440,592,795,1348,2779,2562,3157,3223,2471,1503,1331,1817,5588,8496,8959,10112,5865,384,121,34,1,0,0,0
5,128,320,818,1388,1928,2600,3013,3771,4844,5393,5648,5711,4836,4208,3388,2277,1627,1304,1314,1219,1233,1213,1490,1509,1431,1225,945,682,60,8,0,127,249,614,1148,1647,2214,2772,3188,3780,4599,5308,5341,5329,5093,4344,2898,2068,1310,964,811,1049,961,1143,1257,1751,1692,1668,1232,876,95,8,0,192,304,603,1040,1652,2320,2937,3633,3934,4582,4748,4589,3963,3492,3021,2353,1775,1418,1173,1262,1456,1618,1272,901,1025,2040,3347,2991,1432,368,72,23,1,0,0,0
1810,3433,4680,4866,5043,4598,4155,3695,3411,3350,3154,2906,2503,2341,2098,1853,1665,1501,1327,1091,901,659,468,375,225,112,96,673,2330,180,31,6,1302,3348,4272,4400,4444,4153,3682,3379,3677,3760,3555,3419,2852,2408,2072,1956,1843,1649,1596,1307,1186,880,543,281,180,100,74,205,2781,198,29,5,109,536,1377,2218,2984,3664,3816,3655,3590,3372,2917,2946,3451,3862,3787,3548,2921,2302,2042,1756,1703,1554,1335,1216,1048,394,159,294,2500,389,74,17,1,0,0,0
38,98,234,292,1419,3948,4022,3843,3938,3775,3571,3013,2616,2253,2598,3994,4246,4475,3568,2620,2136,2604,1585,1644,933,352,300,246,202,352,560,61,0,2,1,6,38,962,3784,4401,4137,4858,4330,3176,2628,2290,2542,2738,3858,3784,4375,5905,4684,2790,1840,808,441,150,268,452,275,13,0,0,0,0,1,1,8,11,37,532,2068,4488,5023,4981,4853,3535,2997,3197,3635,4243,5804,6343,5839,5167,2156,575,28,8,2,4,0,0,0,0,1,0,0,0
98,246,1946,19296,3664,1530,819,857,1202,1235,1332,1728,2545,2209,2129,1977,1582,1386,1349,1533,1552,2165,3219,1328,201,195,1417,4005,2749,41,1,0,151,6317,11696,3486,1648,1101,1041,1242,990,593,478,547,1157,1516,2031,2587,2507,2222,2221,1905,1831,1481,1299,1990,3358,1507,1242,3846,3454,82,10,0,134,2901,12709,1916,2203,1503,1291,1171,789,509,481,1070,1254,610,486,563,1071,1815,2407,3127,2536,2455,2034,1773,1219,1177,1968,6093,7650,446,133,42,1,0,0,0
10184,1813,1454,1055,828,1043,1322,1357,1421,1490,1668,2032,2363,2561,2755,3261,4504,4979,4382,3407,2455,2125,1512,931,650,689,784,844,945,505,160,57,181,1076,408,272,354,536,847,1168,1532,1784,4316,6374,6737,7304,6385,4429,3701,3210,2545,2126,2118,2103,1288,1049,780,821,646,471,511,296,132,36,150,453,821,471,397,572,967,1445,2523,4097,5341,5180,4257,3286,2304,1677,1421,1373,1384,1285,2221,4863,5273,2892,3084,1969,1781,1967,1098,509,264,211,1,0,0,0
1676,1580,1668,1590,1684,1896,1998,2046,2483,2810,2837,2766,2667,2796,2711,2402,2339,2420,2504,2849,3180,2968,2753,2358,2198,2445,1869,1132,627,198,69,17,960,1379,1542,1645,1484,1479,1471,1415,1425,1463,1433,1519,1518,1596,1594,1604,1923,2486,3215,3724,3814,3362,3314,3524,3085,3075,4478,3379,2396,193,33,8,3034,1852,1915,1834,1780,1712,1570,1485,1387,1492,1479,1594,1579,1576,1683,1699,1653,1543,1418,1250,1171,1040,1028,1077,904,871,2108,10033,12654,909,167,39,1,0,0,0
4993,7420,7904,5844,3447,2575,2018,1669,1479,1349,1579,1894,2267,2689,2793,3370,2942,2205,1737,1278,1107,738,499,637,838,213,44,7,1,0,0,0,2,17,170,2005,3726,2521,3157,4503,5931,5461,3709,2887,2484,2071,1779,1533,1474,1540,2151,2338,3118,4301,3053,2103,1251,1247,766,179,49,9,1,0,0,2,55,637,2297,2693,1654,1287,1605,2528,3753,4942,5676,4407,2971,2658,2109,1876,1559,1384,1234,1096,880,842,977,4444,10007,1431,334,132,54,12,1,0,0,0
1733,7327,9038,7281,4659,3041,2394,1752,1523,1261,1015,934,966,909,962,1014,1051,1180,1176,1231,1277,1417,1485,1573,1727,2249,3051,1492,550,206,54,8,64,1084,5214,3107,3437,4188,4146,4237,4260,3633,2877,2285,1943,1742,1478,1172,1062,1075,1110,1047,1127,1100,1172,1258,1318,1529,1897,2321,3051,1175,342,85,8,18,56,118,212,425,1246,3201,3492,2939,2248,2279,2874,3816,4058,4217,4517,4176,3182,2693,2252,1864,1504,1450,1637,1742,2447,3339,1892,903,391,340,1,0,0,0
1,82,630,1375,3170,6371,7445,3031,4812,4450,4433,4548,4162,2999,1691,1371,1343,2124,1897,1780,1497,1286,923,691,711,651,498,708,824,27,4,1,57,223,806,1848,3654,5865,7629,3432,3884,5814,5041,4560,3522,2050,1046,1005,871,1303,1846,1260,1553,1505,1218,1097,811,774,809,843,1138,66,6,0,157,360,658,1073,1991,3364,5624,7468,6931,4282,4272,4799,3818,2342,1357,788,531,409,686,596,1073,1988,1568,1950,1768,1397,1250,1344,1418,223,37,14,1,0,0,0
10168,6583,6463,6088,5275,4326,3525,3090,2742,2596,2250,2152,1845,1723,1525,1351,1105,849,521,340,215,172,115,108,85,76,74,82,65,21,6,0,170,873,2017,3089,3715,4135,4284,3925,4264,4220,4599,3610,3225,3158,2927,2878,2649,2482,2043,1916,1733,1290,981,492,290,157,122,135,109,36,10,2,362,972,2245,3367,4107,4205,3896,3267,2603,2241,1833,1832,1889,2542,3576,3937,3556,2860,2564,2687,2719,2624,2082,1596,946,459,264,153,84,44,19,5,1,0,0,0
2089,5043,4969,6189,5494,4149,3386,2735,2678,2513,2473,2464,2442,2595,2477,2394,2284,2102,1743,1347,1003,783,567,493,374,311,229,134,57,15,3,1,574,1410,1731,2457,3389,4797,5131,3881,5026,5347,4954,3033,2227,2181,2069,2171,2189,2173,2079,1991,1654,1353,1019,748,544,485,392,269,161,75,23,3,766,1283,1704,2163,3132,3492,3100,2736,2515,2437,2576,2863,3557,2815,3870,4268,5398,3195,2164,2078,1989,1906,1570,1127,835,644,492,339,278,148,61,35,1,0,0,0
2471,2427,2072,2327,2600,3178,5992,4676,3077,2763,2389,2168,1948,1932,2035,1924,1928,1733,1815,1812,1720,1779,1951,1981,1847,1727,1988,844,290,107,31,4,568,1506,1885,1895,1921,2203,2580,2406,2394,2656,3671,7965,3767,2583,2183,2175,2088,1943,1803,1952,1928,1896,2078,2080,2070,1865,2059,897,336,135,43,5,9,184,719,1335,1615,1699,1839,2177,2398,2260,2093,2021,2048,2162,2315,2446,2691,3143,5833,5590,2338,2136,2401,2429,2709,3084,2999,1518,749,341,180,75,1,0,0,0
2121,2847,3109,4235,4506,4081,4443,4764,4759,4334,3604,2998,2522,2092,1761,1635,1580,1418,1331,1177,1084,891,905,806,782,822,472,242,152,44,15,4,1296,2545,2362,2307,2416,2711,3078,3525,3770,3728,3550,3337,3171,3020,2926,4087,3714,3442,2660,1691,1389,738,723,694,919,805,501,247,128,43,11,2,1378,2100,2307,2391,2737,2895,3368,3549,3619,3346,3172,2777,2734,2451,2285,2081,1803,1647,1380,1125,1078,1442,4069,4339,3115,1080,703,362,120,60,18,5,1,0,0,0
141,198,307,416,559,703,1205,2090,3411,3895,4639,4277,3053,3768,3301,3344,3479,3103,2795,2661,2762,2495,1802,2212,3835,3361,1522,172,23,5,2,0,5,30,87,165,227,283,397,447,540,736,1212,2380,3624,4586,5471,3638,3186,2810,3422,5139,5412,4916,3915,2442,3130,4598,2357,299,63,14,4,1,0,2,17,31,86,142,190,249,281,384,419,443,633,971,1841,2872,4008,5382,5591,3752,3300,3234,6901,8865,5979,5961,3038,688,204,53,15,4,1,0,0,0
19096,20050,3228,1105,590,3951,5331,5663,6198,131,52,15,2,7,5,5,3,1,2,4,2,4,5,2,2,4,10,14,29,23,2,0,1,101,10002,18012,11073,3482,1009,234,142,145,102,1336,6617,10777,2362,19,9,5,3,1,3,3,6,3,4,2,10,14,32,23,4,0,0,0,0,0,0,16,197,774,1366,2121,4670,11117,11226,7226,3349,1495,264,145,102,86,114,109,77,160,3897,16159,750,28,18,21,14,35,1,0,0,0
8845,4781,6206,5650,5688,4101,3457,2010,1381,1132,1128,1282,1421,1616,1657,1545,1342,1208,1043,954,927,970,1284,1179,1481,1779,965,396,84,23,1,0,56,248,595,2928,6512,11487,8638,6039,4710,2444,1769,1693,1607,1542,1338,1234,1006,853,714,686,708,701,882,1414,1462,1925,1575,561,149,46,13,1,66,131,239,367,596,1999,6093,8826,5478,2684,2102,5020,9024,5687,2855,1279,840,705,592,503,415,430,504,679,907,1810,2611,2172,575,187,90,70,1,0,0,0
5115,1487,1473,1536,2009,2170,2326,2119,2031,1805,1792,1791,1841,1837,1959,2039,2005,2032,1902,1848,1764,1658,1680,1570,1445,1266,1376,5036,7406,862,284,72,762,713,767,921,1135,1574,1822,1864,1798,1826,1813,1892,1904,1853,1914,2069,3961,5591,4317,2504,1855,1741,1686,1540,1472,1220,1269,5309,7298,818,268,60,214,460,644,921,1120,1401,1683,1855,1772,1906,1835,1849,1830,1869,1850,1804,1809,1751,1728,1730,1640,1650,1727,1616,1558,1718,5382,7469,10376,1347,586,436,1,0,0,0
96,257,562,1170,1694,1979,2623,2955,2971,2805,2657,2562,2490,5210,4258,3963,3649,2216,2072,2286,1861,1640,1412,1013,1036,1321,2133,2142,1496,1031,990,986,28,112,363,703,1469,1963,2485,2828,3032,2855,2567,2438,2413,2185,2091,1932,2659,5238,4050,4182,2949,2039,1759,1334,1031,1049,1276,2147,2214,1547,1104,1494,113,247,594,1095,1783,2293,2590,2602,2460,2281,2230,2048,1940,1887,1817,1698,1605,1516,1436,1352,1357,1227,1128,1185,1609,5381,5834,4251,1835,2321,2524,3297,1,0,0,0
2,38,375,1008,2169,2359,2648,3026,2469,1965,1975,1895,1940,1937,1878,1591,1466,1440,1575,1636,1745,1840,1882,1857,1972,2152,2271,2611,3017,3075,3343,6379,0,2,26,328,568,368,1000,1495,1820,2085,2306,2218,2470,2480,2184,2242,2366,2346,2484,2517,2248,2063,2054,2062,2205,2321,2385,2749,3180,3329,3431,6204,0,3,38,87,423,557,529,548,617,731,738,832,1242,1535,1806,2339,2208,2603,3109,3252,3134,3144,2815,3091,3256,3445,3369,2947,2878,3280,3642,7338,1,0,0,0
278,182,238,268,289,319,412,765,942,951,937,1621,6024,8456,8556,3548,2893,2476,3568,3748,3474,3916,3896,2747,1662,1218,762,530,331,194,134,201,183,193,183,229,252,285,324,323,366,382,420,506,543,831,2108,4299,8907,10542,3974,4265,5013,4905,4738,4480,3137,1697,990,609,355,207,129,161,474,229,256,300,334,342,337,376,372,400,457,530,597,822,1446,2954,6090,9748,7145,4589,8155,7341,4142,4525,1578,817,525,296,163,119,56,21,1,0,0,0
231,304,428,584,791,845,691,604,652,690,715,949,1807,4795,6741,4561,1844,3116,2829,3260,3774,3813,3636,4398,4847,3965,2197,1492,405,219,135,218,599,662,725,680,559,452,442,498,541,509,487,466,568,770,1746,4408,6201,6108,2561,3923,3781,4334,4984,5097,5985,4069,2560,993,321,193,121,193,1148,803,777,616,592,579,581,503,437,389,430,467,664,1092,2785,5755,7820,3808,4375,4851,5333,6074,6142,4457,2572,1520,409,208,151,114,60,24,1,0,0,0
0,2,36,400,2377,9125,8001,5071,3426,2663,2544,2213,2099,2052,1986,2012,1971,1886,1850,1753,1629,1633,1609,1594,1446,1231,1015,806,674,559,539,1334,0,0,8,100,1764,1828,1668,5398,6118,5831,4835,4268,3176,2760,2602,2666,2372,2169,2092,1959,1755,1756,1759,1637,1398,1185,958,754,599,507,377,1237,0,0,10,151,1154,2359,1730,1570,1503,1537,1467,1583,1687,3314,4529,5590,5040,4227,4072,3689,2554,2543,2341,2159,1930,1843,1595,1261,970,788,633,1707,1,0,0,0
5,55,571,1007,1186,987,953,1238,1789,1724,1561,1700,1820,2142,2102,2068,1959,2023,2152,2345,2576,2803,3094,3346,3507,3429,2959,2802,2647,2491,2114,4381,0,7,167,859,1104,1154,1058,1062,1181,1525,2199,1995,1923,2019,2289,2618,2574,2522,2509,2798,2750,3226,3471,3777,3441,2795,2100,1945,1970,2339,2135,4024,1,49,299,879,1010,1010,1138,1116,1107,1160,1320,1455,1578,1942,2593,2653,2518,2569,2910,3017,3554,3818,3826,3662,3290,2576,2053,1908,1660,1238,1260,6367,1,0,0,0
181,202,353,634,1127,1554,2102,2163,1683,1195,943,845,800,790,828,1022,1357,1724,2166,2450,2978,4922,7916,10311,8713,3340,1561,756,432,223,123,142,276,189,256,306,354,401,450,495,648,1034,2380,3710,2462,1261,954,1085,1398,1626,2024,2222,2637,3951,6632,9748,10447,5001,1779,917,475,197,117,104,215,153,229,267,303,357,358,415,409,458,527,654,783,1176,2509,4426,3419,1983,2091,2326,2758,3881,6565,9937,10566,4784,1964,940,519,280,152,132,1,0,0,0
4213,7112,2541,1624,1659,1718,1870,1977,1969,2692,4999,7649,8450,6470,4890,3676,1171,412,213,98,67,37,17,8,3,1,0,0,0,0,0,0,987,1511,1217,2408,2380,1853,1508,971,935,1148,1407,1388,1430,1370,1584,1616,1729,1936,3770,5461,5904,6177,5497,3017,2399,2029,2058,1313,445,67,18,3,2108,954,695,544,482,431,360,386,929,945,1844,1489,1477,1707,1194,1097,1242,1341,1479,1456,1755,2387,3907,5899,7867,11475,8588,1218,223,51,6,0,1,0,0,0
4551,10416,5347,4567,4591,3075,2251,2093,2080,2475,4275,3784,3030,3131,3681,3658,1690,479,182,103,40,16,12,6,1,1,1,0,0,0,0,0,6165,3563,1365,1034,1249,1442,1529,2250,2628,3316,3748,2925,2078,1488,1457,1487,1640,1797,3214,4471,2646,1726,1964,1970,2136,2382,2167,1229,388,61,18,3,9235,1204,753,532,514,541,659,800,869,1427,2111,2459,2306,2574,2260,1947,1701,1382,1274,1312,1282,1756,2969,4507,5955,6742,5017,1282,141,24,1,0,1,0,0,0
169,507,1882,3030,4182,5632,4580,3767,2649,1822,1617,1699,2058,3273,4023,3053,5113,3632,2700,2500,1406,1224,1124,846,981,948,687,241,141,38,10,2,10,25,85,411,1152,2493,2337,1605,3982,5782,5292,3155,2165,1948,2263,2693,4669,3218,1338,2538,4887,3870,2724,1739,1363,1406,1056,799,314,133,61,23,0,1,4,15,24,60,214,589,1344,2680,1891,732,1000,3351,5305,5511,3632,2630,2309,2436,3055,4160,3396,1362,684,2522,6302,5185,2904,1523,452,263,1,0,0,0
570,537,738,937,1134,1462,1636,1997,2119,1473,1239,1205,1575,1929,2528,2037,2462,3283,3453,3412,3903,3691,2491,2170,2191,3297,4707,2184,1287,1248,1556,1085,446,510,583,735,899,1161,1423,1646,1819,2268,2270,1751,1998,2732,3004,2466,2553,3572,3355,3662,4310,3427,2837,2954,2813,3243,3179,1707,949,586,347,331,377,468,505,610,748,954,1133,1416,1587,1752,2093,2289,2135,2363,3187,3502,2195,2005,2479,4922,4134,3929,3841,3795,3855,3030,2765,1708,858,392,208,301,1,0,0,0
149,193,276,306,405,423,499,641,708,696,635,704,876,964,1278,1518,2139,2975,3628,3435,4639,4483,3349,2545,2548,3381,5322,3718,2399,2551,4206,3947,159,221,292,348,403,464,546,611,748,875,902,947,1086,1316,1634,2187,2364,3065,3356,3621,4492,4836,3790,3532,3309,3969,4248,3834,2574,2249,2499,1059,210,275,322,407,461,496,524,586,714,800,992,1067,1153,1378,1689,1935,1803,1870,2309,4567,4096,3923,4399,5375,5050,3879,3811,3571,2916,2101,1998,859,1,0,0,0
742,444,605,603,211,528,464,311,581,1361,3514,4130,4514,5753,6815,5402,4220,3135,2301,1550,1403,1184,1016,1404,1988,4583,4457,1302,466,172,192,185,563,444,652,462,448,589,363,114,407,438,27,341,797,1445,4325,5289,4115,4428,4286,5403,5723,5114,3176,1215,1072,2469,4718,4529,1524,351,365,344,648,544,647,615,373,399,466,284,213,230,196,219,257,219,414,608,1647,4708,5020,4012,4004,5182,4746,5561,5718,4126,3752,5734,3105,903,399,587,1,0,0,0
563,2890,4749,3503,2592,2093,1584,1117,1174,1763,2396,2521,2679,5856,6711,6914,5052,1872,1555,1728,1878,1744,1409,693,292,129,47,20,7,5,0,0,3,6,45,103,272,1038,4761,3318,1226,2273,2940,1942,1257,1396,2393,3372,3808,2300,3038,5788,8355,6308,3321,2248,1803,1221,578,188,114,71,25,25,1,2,4,53,176,259,294,878,3531,4048,1082,706,1661,2529,2204,1807,1632,2525,3730,4086,2815,1884,1992,6814,14399,4675,1161,371,134,51,14,18,1,0,0,0
899,249,661,1840,2158,2765,1924,1791,2951,1721,694,606,685,1004,2754,4753,5269,8497,3031,1285,1515,2353,7268,7176,1370,233,58,16,4,6,0,0,218,478,241,212,377,1690,2635,2176,1576,906,1129,1907,3235,1453,854,973,1470,5225,6085,6538,5411,1585,1653,2704,6559,6679,1192,236,73,52,12,2,175,387,408,443,1655,2160,2000,1377,525,413,580,675,843,1327,2392,3655,1785,1580,2784,6901,11330,4253,2817,6426,6874,1351,223,97,74,20,5,1,1,0,0,0
17,395,2307,1892,2183,2384,3500,4220,4400,4183,3337,2490,1687,1524,1401,1482,1393,1648,1565,1674,1500,1485,1209,801,534,438,401,402,314,357,273,14140,0,20,1139,1521,1595,1811,2705,3498,4839,4778,4455,3773,2754,2826,1998,2167,1744,1522,1552,1678,1313,831,552,480,409,387,257,332,160,247,195,13998,133,629,1854,2995,3696,4146,4620,4412,3857,3371,3124,2728,2464,1939,1728,1430,1391,1408,1245,948,549,417,402,358,381,271,291,223,103,70,148,14205,1,0,0,0
2474,3732,6792,6969,4183,2654,1821,1508,1310,1288,1080,1035,1931,2457,3949,5455,4003,2945,1887,1200,1409,951,738,675,582,567,550,523,371,255,166,76,1,9,26,102,951,3184,6727,6998,5493,3245,2083,1716,1449,1407,1536,1888,2471,3096,3371,4457,4245,3077,1687,1321,1225,913,689,659,516,426,296,272,0,0,1,4,8,26,44,106,151,1052,2321,4858,6457,5874,4229,2680,1901,1544,1554,1412,1388,2143,2410,1993,466,1726,4536,6877,4225,2117,1514,1919,1,0,0,0
351,723,1752,3954,5690,4208,2751,3128,3479,3529,3831,3075,2438,3914,4734,5611,4229,1567,1510,1126,927,708,698,624,490,258,147,72,10,2,0,0,19,109,315,825,1714,2614,2932,2849,2911,4646,6902,4631,2359,1882,1894,2206,2906,2958,2283,3086,5272,4019,1847,1209,814,692,531,460,345,174,93,39,11,32,216,653,1672,2708,2236,1845,3858,4939,4473,2606,2739,2469,2168,1588,1629,1948,2398,2663,2846,1745,769,2255,5419,5376,2191,1001,547,270,164,102,1,0,0,0
4793,4597,4222,3179,1759,1069,900,1025,1510,1833,2079,2625,3009,7268,7723,5432,3760,1846,1374,1138,878,802,678,675,589,396,217,91,40,19,6,4,526,1253,3026,3643,2746,2057,1922,1758,1645,1826,1632,1447,1725,1683,1730,1946,2158,3870,4772,4584,5605,5660,3544,1292,898,748,651,569,270,174,106,70,241,397,863,2305,3409,2911,2190,1662,1833,1823,1831,1684,1423,1271,1136,1239,1217,1564,2054,2240,2259,1961,1331,2962,5666,7395,6922,2512,672,356,143,64,1,0,0,0
379,1702,3505,4518,4419,3983,3291,2409,1669,1339,1019,892,892,840,2592,8356,8417,3217,4510,1827,1317,1008,898,612,487,425,381,209,159,166,70,28,6,35,113,443,1700,2781,4028,5690,4740,3563,2303,1612,1207,944,785,721,754,779,763,701,3424,7402,5928,4922,3063,3192,1434,838,507,333,317,508,15,22,72,193,523,1519,3326,3685,4162,5075,4398,2965,1735,1098,872,778,683,676,634,660,667,712,703,726,771,718,3689,8652,7592,5114,2317,784,1,0,0,0
3568,13598,17591,2151,1548,1592,2330,2718,2717,3673,2171,1376,1169,1181,1092,897,636,507,499,488,429,444,400,425,423,314,300,259,255,239,319,227,399,4761,23868,3504,2119,1685,1483,1296,1201,1249,1161,1194,3192,3657,3762,2137,1020,969,842,684,528,474,530,512,496,503,446,336,267,281,296,684,123,3088,14608,4604,3054,2975,3292,2773,2227,1887,1672,1564,1394,1342,1155,1098,3438,4027,3158,1084,855,634,545,488,492,576,546,561,520,404,393,959,1,0,0,0
5671,14795,9078,3162,1548,1170,1012,954,1083,1644,2431,2051,1591,1627,1557,1455,1550,1623,1630,1573,1460,1364,1165,973,732,553,496,388,380,377,339,104,139,1995,11469,7158,4302,2982,2555,2250,1741,1422,1311,1211,1241,1561,2021,2891,2108,1766,1724,1637,1755,1694,1628,1483,1211,1000,769,584,457,456,413,602,159,687,3533,4477,3368,2952,2920,4285,4745,3399,2694,2304,1822,1741,1614,1648,1760,2060,2938,2397,1916,1560,1486,1469,1320,1283,1113,967,735,673,573,938,1,0,0,0
